shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10041,43.309111,-79.849533,190005,9.290
10041,43.309111,-79.849533,190006,9.290
10041,43.309189,-79.849434,190007,9.302
10041,43.309189,-79.849434,190008,9.302
10041,43.309389,-79.849183,190009,9.332
10041,43.309423,-79.849140,190010,9.337
10041,43.309423,-79.849140,190011,9.337
10041,43.309510,-79.849020,190012,9.351
10041,43.309510,-79.849020,190013,9.351
10041,43.309758,-79.848710,190014,9.388
10041,43.309758,-79.848710,200001,9.388
10041,43.309759,-79.848708,200002,9.388
10041,43.309830,-79.848618,200003,9.399
10041,43.309872,-79.848563,200004,9.406
10041,43.310065,-79.848322,200005,9.435
10041,43.310065,-79.848322,200006,9.435
10041,43.310166,-79.848190,200007,9.450
10041,43.310166,-79.848190,200008,9.450
10041,43.310304,-79.848011,200009,9.471
10041,43.310304,-79.848011,200010,9.471
10041,43.310537,-79.847719,200011,9.506
10041,43.310537,-79.847719,200012,9.506
10041,43.310674,-79.847547,200013,9.527
10041,43.310833,-79.847339,200014,9.551
10041,43.310833,-79.847339,200015,9.551
10041,43.311068,-79.847029,200016,9.588
10041,43.311068,-79.847029,210001,9.588
10041,43.311170,-79.846895,210002,9.603
10041,43.311715,-79.846181,210003,9.687
10041,43.311715,-79.846181,210004,9.687
10041,43.312246,-79.845445,210005,9.771
10041,43.312246,-79.845445,210006,9.771
10041,43.312761,-79.844796,210007,9.849
10041,43.312761,-79.844796,220001,9.849
10041,43.312848,-79.844685,220002,9.862
10041,43.312906,-79.844612,220003,9.871
10041,43.312964,-79.844535,220004,9.880
10041,43.313415,-79.843937,220005,9.950
10041,43.313415,-79.843937,220006,9.950
10041,43.313700,-79.843560,220007,9.994
10041,43.313700,-79.843560,220008,9.994
10041,43.314547,-79.842437,220009,10.124
10041,43.314547,-79.842437,220010,10.124
10041,43.314935,-79.841943,220011,10.183
10041,43.314935,-79.841943,230001,10.183
10041,43.315046,-79.841803,230002,10.200
10041,43.315076,-79.841765,230003,10.205
10041,43.315127,-79.841696,230004,10.213
10041,43.315127,-79.841696,230005,10.213
10041,43.315155,-79.841660,230006,10.217
10041,43.315155,-79.841660,230007,10.217
10041,43.315242,-79.841546,230008,10.230
10041,43.315345,-79.841410,230009,10.246
10041,43.315345,-79.841410,230010,10.246
10041,43.315431,-79.841295,230011,10.259
10041,43.315431,-79.841295,230012,10.259
10041,43.315602,-79.841067,230013,10.286
10041,43.315602,-79.841067,230014,10.286
10041,43.315717,-79.840913,230015,10.304
10041,43.315717,-79.840913,230016,10.304
10041,43.315776,-79.840834,230017,10.313
10041,43.315776,-79.840834,230018,10.313
10041,43.316291,-79.840146,230019,10.393
10041,43.316291,-79.840146,230020,10.393
10041,43.316792,-79.839452,230021,10.472
10041,43.316792,-79.839452,230022,10.472
10041,43.316912,-79.839287,230023,10.491
10041,43.316912,-79.839287,230024,10.491
10041,43.316979,-79.839195,230025,10.501
