route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1360,1392963,Transway1A,Tri519481,0,1479,181194,0,0
16,1361,1392964,Transway1A,Tri519481,0,1628,181194,0,0
16,1357,1392965,Transway1A,Tri519482,0,1032,181194,0,0
16,1358,1392966,Transway1A,Tri519482,0,1179,181194,0,0
16,1359,1392967,Transway1A,Tri519482,0,1328,181194,0,0
16,1360,1392968,Transway1A,Tri519482,0,1478,181194,0,0
16,1361,1392969,Transway1A,Tri519482,0,1627,181194,0,0
16,1357,1392970,Transway1A,Tri519483,0,1033,181194,0,0
16,1358,1392971,Transway1A,Tri519483,0,1180,181194,0,0
16,1359,1392972,Transway1A,Tri519483,0,1329,181194,0,0
16,1360,1392973,Transway1A,Tri519483,0,1479,181194,0,0
16,1361,1392974,Transway1A,Tri519483,0,1628,181194,0,0
16,1357,1392975,Transway1A,Tri519484,0,1032,181194,0,0
16,1358,1392976,Transway1A,Tri519484,0,1179,181194,0,0
16,1359,1392977,Transway1A,Tri519484,0,1328,181194,0,0
16,1360,1392978,Transway1A,Tri519484,0,1478,181194,0,0
16,1361,1392979,Transway1A,Tri519484,0,1627,181194,0,0
16,1357,1392980,Transway1A,Tri519485,0,1033,181194,0,0
16,1358,1392981,Transway1A,Tri519485,0,1180,181194,0,0
16,1359,1392982,Transway1A,Tri519485,0,1329,181194,0,0
16,1360,1392983,Transway1A,Tri519485,0,1479,181194,0,0
16,1361,1392984,Transway1A,Tri519485,0,1628,181194,0,0
16,1357,1392985,Transway1A,Tri519486,0,1032,181194,0,0
16,1358,1392986,Transway1A,Tri519486,0,1179,181194,0,0
16,1359,1392987,Transway1A,Tri519486,0,1328,181194,0,0
16,1360,1392988,Transway1A,Tri519486,0,1478,181194,0,0
16,1361,1392989,Transway1A,Tri519486,0,1627,181194,0,0
16,1357,1392990,Transway1A,Tri519488,0,1032,181194,0,0
