stop_id,stop_code,stop_name,stop_desc,platform_code,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,preferred
6802,6802,GLENWOODS AV STOP # 6802,,,44.212895,-79.461788,1,,0, ,,1,1
6803,6803,CREDITSTONE RD / GRANITERIDGE RD,,,43.827681,-79.522692,1,,0, ,,2,1
6806,6806,KING RD / STAN ROOTS ST,,,43.932861,-79.509736,1,,0, ,,1,1
6809,6809,LESLIE ST / HOLBORN RD,,,44.156876,-79.455103,1,,0, ,,2,1
9841,9841,CEDARLAND DR / WARDEN AV,,,43.851983,-79.334487,1,,0, ,,1,2
9842,9842,CEDARLAND DR / WARDEN AV,,,43.852009,-79.33418,1,,0, ,,1,2
6811,6811,LESLIE ST STOP # 6811,,,43.865594,-79.387484,1,,0, ,,1,1
6812,6812,LESLIE ST STOP # 6812,,,43.865758,-79.387789,1,,0, ,,1,1
6813,6813,HIGHWAY 7 / DONALD COUSENS PKWY,,,43.88235,-79.214597,1,,0, ,,1,1
6815,6815,MARKLAND ST STOP # 6815,,,43.88218,-79.37246,1,,0, ,,1,1
6816,6816,MAJOR MACKENZIE DR EAST / GREENSPIR,MAJOR MACKENZIE DR EAST & GREENSPIRE AV,,43.906053,-79.282835,1,,0, ,,1,1
6827,6827,ANGUS GLEN BLVD / DANCERS DR,,,43.890971,-79.318514,1,,0, ,,1,1
6836,6836,ANGUS GLEN BLVD / GLENGORDON CRES,,,43.889157,-79.333999,1,,0, ,,2,1
6837,6837,ANGUS GLEN BLVD / ROYAL COUNTY DOWN CRES,,,43.887061,-79.333403,1,,0, ,,2,1
6838,6838,ANGUS GLEN BLVD / ROYAL COUNTY DOWN CRES,,,43.887245,-79.333639,1,,0, ,,1,1
6839,6839,ANGUS GLEN BLVD / ROYAL TROON CRES,,,43.888487,-79.32831,1,,0, ,,2,1
6821,6821,KENNEDY RD / BECKETT AV,,,43.881422,-79.314435,1,,0, ,,1,1
6822,6822,KENNEDY RD / WILFRED MURISON AV,9477 KENNEDY RD & WILFRED MURISON AV,,43.884984,-79.31543,1,,0, ,,1,1
6824,6824,WELLINGTON ST / JOHN WEST WAY,,,44.003147,-79.452112,1,,0, ,,1,1
6825,6825,THE QUEENSWAY / SIMCOE AV,,,44.242708,-79.470541,1,,0, ,,2,1
6829,6829,ANGUS GLEN BLVD / POTTERS WHEEL RD,,,43.890421,-79.322977,1,,0, ,,2,1
6830,6830,ANGUS GLEN BLVD / POTTERS WHEEL RD,,,43.89035,-79.323107,1,,0, ,,1,1
6831,6831,ANGUS GLEN BLVD / STOLLERY POND CREs,ANGUS GLEN BLVD & STOLLERY POND CRES,,43.893159,-79.333628,1,,0, ,,2,1
6832,6832,ANGUS GLEN BLVD / STOLLERY POND CRES,ANGUS GLEN BLVD & ROYAL WEST RD,,43.892747,-79.333599,1,,0, ,,1,1
6840,6840,ANGUS GLEN BLVD / ROYAL TROON CRES,,,43.889539,-79.328127,1,,0, ,,1,1
6866,6866,NINTH LINE / FERNGLEN CRES,,,43.964804,-79.255661,1,,0, ,,1,1
6867,6867,NINTH LINE / FERNGLEN CR,,,43.964805,-79.255956,1,,0, ,,1,1
6868,6868,CORNELL CENTRE BLVD / MORNING DOVE DR,,,43.89788,-79.224081,1,,0, ,,1,1
6869,6869,KENNEDY RD / NEW YORKTON AV,,,43.882563,-79.315234,1,,0, ,,1,1
9849,9849,DAVIS DR / HURON HEIGHTS DR,,,44.062665,-79.445031,1,,0, ,,1,1
6864,6864,BATHURST ST / VERDI RD,,,43.946731,-79.482987,1,,0, ,,1,1
6865,6865,BATHURST ST / VERDI RD,,,43.946924,-79.483406,1,,0, ,,2,1
9851,9851,DAVIS DR / LESLIE ST,,,44.065884,-79.431204,1,,0, ,,1,1
7057,7057,VICTORIA PARK AV / FINCH AV,,,43.792839,-79.331074,4,,0, ,,1,1
6199,6199,FOGAL RD / HUNTINGTON RD,,,43.774457,-79.648569,1,,0, ,,1,1
9855,9855,DAVIS DR / MAIN ST,,,44.059292,-79.460406,1,,0, ,,1,2
6875,6875,WHITE'S HILL AV / CORNELL CENTRE BL,WHITE'S HILL AV & CORNELL CENTRE BLVD,,43.896422,-79.223223,1,,0, ,,1,1
6876,6876,CORNELL CENTRE AV / GAS LAMP LN,,,43.899053,-79.224368,1,,0, ,,1,1
6878,6878,CORNELL ROUGE BLVD / AUTUMN GLOW DR,,,43.893314,-79.219337,1,,0, ,,1,1
6879,6879,CORNELL ROUGE BLVD / AUTUMN GLOW DR,,,43.893579,-79.219388,1,,0, ,,1,1
6880,6880,CORNELL ROUGE BLVD / WILLIAM FORSTER RD,,,43.891256,-79.220447,1,,0, ,,1,1
6881,6881,CORNELL ROUGE BLVD / WILLIAM FORSTER RD,,,43.89105,-79.220213,1,,0, ,,1,1
6884,6884,CORNELL ROUGE BLVD / HONEY GLEN AV,CORNELL ROUGE BLVD & HONEY GLEN AVE,,43.885948,-79.218388,1,,0, ,,1,1
6885,6885,CORNELL ROUGE BLVD / HONEY GLEN AV,CORNELL ROUGE BLVD & HONEY GLEN AVE,,43.885793,-79.218168,1,,0, ,,1,1
6887,6887,KEELE ST STOP # 6887,,,43.869314,-79.515529,1,,0, ,,2,1
6891,6891,MAJOR MACKENZIE DR / WOODEND PL,,,43.840486,-79.581976,1,,0, ,,1,1
6892,6892,MAJOR MACKENZIE DR / VIA CAMPANILE,,,43.841472,-79.576877,1,,0, ,,1,1
6899,6899,POETRY DR / FLOURISH ST,49 POETRY DR & FLOURISH ST,,43.84433,-79.5722,1,,0, ,,2,1
6901,6901,POETRY DR / GARYSCHOLL RD,,,43.846706,-79.5738,1,,0, ,,1,1
6904,6904,POETRY DR / GALLANT PL,,,43.848,-79.574717,1,,0, ,,2,1
6910,6910,STANTON AV / SILVER STERLING CRES,,,43.851958,-79.574035,1,,0, ,,1,1
6911,6911,STANTON AV / VIRTUE CRES,,,43.852527,-79.571482,1,,0, ,,1,1
6907,6907,POETRY DR / STANTON AV,POETRY DR & STANTON AVE,,43.85128,-79.57611,1,,0, ,,2,1
6954,6954,NAPA VALLEY AV / AMARONE AV,,,43.823545,-79.617759,1,,0, ,,1,1
6955,6955,NAPA VALLEY AV / SUNSET RIDGE,,,43.822684,-79.621946,1,,0, ,,1,1
6926,6926,MILLARD ST / WINLANE DR,,,43.972981,-79.267638,1,,0, ,,1,1
6927,6927,MILLARD ST / WAITE CR,,,43.97447,-79.263129,1,,0, ,,1,1
6946,6946,RIVERWALK DR / BARTER ST,,,43.856733,-79.225124,1,,0, ,,1,1
6956,6956,NAPA VALLEY AV / FONTESALVA AV,,,43.820004,-79.62572,1,,0, ,,1,1
6776,6776,ZENWAY BLVD / NEW HUNTINGTON RD,,,43.775295,-79.643614,1,,0, ,,1,1
6969,6969,NAPA VALLEY AV / MONTEBELLO AV,,,43.815947,-79.62398,1,,0, ,,2,1
6978,6978,MARTIN GROVE / STEELES AV,MARTIN GROVE RD & STEELES AV,,43.759554,-79.605065,1,,0, ,,1,1
6979,6979,BATHURST ST STOP # 6979,,,43.937106,-79.480794,1,,0, ,,2,1
6981,6981,DAVIS DR / HARRY WALKER PKWY,,,44.066878,-79.426599,1,,0, ,,1,1
6982,6982,LESLIE ST STOP # 6982,,,44.067675,-79.432516,1,,0, ,,1,1
6983,6983,DAVIS DR / HIGHWAY 404 PARK & RIDE,DAVIS DR / HIGHWAY 404 PARK & RIDE & PLATFORM 6,6,44.067146,-79.421016,1,,0, ,,1,1
6984,6984,DAVIS DR / HIGHWAY 404 PARK & RIDE,DAVIS DR / HIGHWAY 404 PARK & RIDE & PLATFORM 5,5,44.06736,-79.421106,1,,0, ,,1,1
6985,6985,DAVIS DR / FORHAN AV,,,44.066488,-79.429516,1,,0, ,,1,1
6986,6986,DAVIS DR / LORNE AV,,,44.05828,-79.465752,1,,0, ,,1,1
6987,6987,LESLIE ST STOP # 6987,,,44.067728,-79.432338,1,,0, ,,1,1
6872,6872,SOUTH TOWN CENTRE BLVD / CLEGG RD,,,43.852561,-79.338258,1,,0, ,,1,1
8010,8010,MAJOR MACKENZIE DR / PROSPECTOR'S D,MAJOR MACKENZIE DR & PROSPECTOR'S DR,,43.89695,-79.321227,1,,0, ,,1,1
7012,7012,BAYVIEW AV STOP # 7012,,,43.946294,-79.42753,1,,0, ,,2,1
7039,7039,VICTORIA PARK AV / STEELES AV,,,43.815216,-79.341003,4,,0, ,,1,1
7040,7040,VICTORIA PARK AV STOP #7040,,,43.813805,-79.340676,4,,0, ,,1,1
7042,7042,VICTORIA PARK AV / GORDON BAKER RD,,,43.810755,-79.339372,4,,0, ,,1,1
7043,7043,VICTORIA PARK AV / GORDON BAKER RD,,,43.810277,-79.338907,4,,0, ,,1,1
7044,7044,VICTORIA PARK AV / SPARKS AV,,,43.80862,-79.338487,4,,0, ,,1,1
7046,7046,VICTORIA PARK AV / TEMPO AV,,,43.806541,-79.337564,4,,0, ,,1,1
7053,7053,VICTORIA PARK AV / MORECAMBE GATE,,,43.797923,-79.333396,4,,0, ,,1,1
7054,7054,VICTORIA PARK AV / HARE GATE,,,43.79609,-79.332894,4,,0, ,,1,1
7045,7045,VICTORIA PARK AV / SPARKS AV,,,43.808407,-79.338118,4,,0, ,,1,1
7047,7047,VICTORIA PARK AV / TEMPO AV,,,43.805979,-79.337021,4,,0, ,,1,1
7050,7050,VICTORIA PARK AV / NAVAHO DR,,,43.800537,-79.334866,4,,0, ,,1,1
7048,7048,VICTORIA PARK AV / MCNICOLL AV,,,43.804311,-79.336629,4,,0, ,,1,1
7051,7051,VICTORIA PARK AV / NAVAHO DR,,,43.800381,-79.334544,4,,0, ,,1,1
7049,7049,VICTORIA PARK AV / MCNICOLL AV,,,43.803901,-79.336078,4,,0, ,,1,1
7052,7052,VICTORIA PARK AV / PAWNEE AV,,,43.798156,-79.333852,4,,0, ,,1,1
7065,7065,VICTORIA PARK AV / ALTAIR AV,,,43.784493,-79.32721,4,,0, ,,1,1
7066,7066,VICTORIA PARK AV STOP #7066,,,43.782507,-79.326542,4,,0, ,,1,1
7055,7055,VICTORIA PARK AV / HARE GATE,,,43.795926,-79.332558,4,,0, ,,1,1
7056,7056,VICTORIA PARK AV / FINCH AV,,,43.79332,-79.331717,4,,0, ,,1,1
7080,7080,BETTY ROMAN BLVD / REFLECTION RD,,,43.896518,-79.377072,1,,0, ,,1,1
7081,7081,BETTY ROMAN BLVD / PRINCE REGENT ST,,,43.896581,-79.373312,1,,0, ,,1,1
7082,7082,BETTY ROMAN BLVD / VICTORIA SQUARE BLVD,,,43.896575,-79.370377,1,,0, ,,1,1
9863,9863,ENTERPRISE BLVD / ANDRE DE GRASSE ST,212 ENTERPRISE BLVD & ANDRE DE GRASSE ST,,43.85003,-79.322128,1,,0, ,,1,1
9864,9864,ENTERPRISE BLVD / ANDRE DE GRASSE ST,219 ENTERPRISE BLVD & ANDRE DE GRASSE ST,,43.849974,-79.321604,1,,0, ,,1,1
7089,7089,BATHURST ST / SYKES RD,,,44.045108,-79.505057,1,,0, ,,1,1
7090,7090,SYKES RD / MCGREGOR FARM TRAIL,SYKES RD & MCGREGOR FARM TRL,,44.045597,-79.504314,1,,0, ,,2,1
1388,1388,CLARK AV / NEW WESTMINSTER DR,,,43.802068,-79.457324,1,,0, ,,1,1
7069,7069,VICTORIA PARK AV / HUNTINGWOOD DR,,,43.780213,-79.325214,4,,0, ,,1,1
7070,7070,VICTORIA PARK AV / PATRICK BLVD,,,43.777828,-79.32436,4,,0, ,,1,1
7072,7072,VICTORIA PARK AV / SHEPPARD AV,,,43.775518,-79.323302,4,,0, ,,1,1
7074,7074,SHEPPARD AV / SETTLERS RD,,,43.774577,-79.32708,4,,0, ,,1,1
7075,7075,SHEPPARD AV / CONSUMERS RD,SHEPPARD AV & BRIAN DR,,43.775292,-79.331695,4,,0, ,,1,1
7076,7076,SHEPPARD AV / CONSUMERS RD,,,43.774949,-79.330541,4,,0, ,,1,1
7077,7077,SHEPPARD AV / HERON'S HILL WAY,,,43.775748,-79.335693,4,,0, ,,1,1
7078,7078,SHEPPARD AV / HERON'S HILL WAY,,,43.775481,-79.335479,4,,0, ,,1,1
7079,7079,SHEPPARD AV / PARKWAY FOREST DR,,,43.775868,-79.342943,4,,0, ,,1,1
7071,7071,VICTORIA PARK AV / PATRICK BLVD,,,43.778067,-79.324141,4,,0, ,,1,1
7103,7103,ROBINSON ST / WATER ST,,,43.877713,-79.261663,1,,0, ,,1,1
7104,7104,WATER ST / ROBINSON ST,,,43.877833,-79.26187,1,,0, ,,1,1
7107,7107,BETTY ROMAN BLVD / BONHEUR RD,,,43.896769,-79.371269,1,,0, ,,1,1
7108,7108,FIRST COMMERCE DR STOP #7108,,,44.013925,-79.415292,1,,0, ,,1,1
7109,7109,MARTIN GROVE RD / HIGHWAY 27,,,43.800252,-79.627342,1,,0, ,,1,1
7110,7110,KENNEDY ST / WINDHAM TRAIL,,,43.989468,-79.489872,1,,0, ,,1,1
7114,7114,LESLIE ST STOP #7114,,,43.900932,-79.396565,1,,0, ,,1,1
6973,6973,BATHURST ST / COLLINS CRT,,,43.906021,-79.472836,1,,0, ,,2,1
6974,6974,RUTHERFORD RD STOP # 6974,,,43.832629,-79.526454,1,,0, ,,1,1
6975,6975,RUTHERFORD RD STOP # 6975,,,43.832303,-79.52681,1,,0, ,,1,1
6870,6870,KENNEDY RD / VANDERBERGH AV,9485 KENNEDY RD & VANDERBERGH AV,,43.885384,-79.315923,1,,0, ,,1,1
6882,6882,CORNELL ROUGE BLVD / RIVERLANDS AV,CORNELL ROUGE BLVD & RIVERLANDS AVE,,43.888137,-79.219002,1,,0, ,,1,1
7098,7098,WOODBINE AV STOP #7098,WOODBINE AVE,,43.843412,-79.356215,1,,0, ,,1,1
6877,6877,CORNELL ROUGE BLVD / WHITE'S HILL A,CORNELL ROUGE BLVD & WHITE'S HILL AV,,43.89618,-79.219657,1,,0, ,,1,1
6883,6883,CORNELL ROUGE BLVD / RIVERLANDS AV,CORNELL ROUGE BLVD & RIVERLANDS AVE,,43.887843,-79.218709,1,,0, ,,1,1
6888,6888,MARTIN GROVE RD / LANGSTAFF RD,,,43.792832,-79.619933,1,,0, ,,1,1
9856,9856,DAVIS DR / HIGHWAY 404 PARK & RIDE,DAVIS DR / HIGHWAY 404 PARK & RIDE & PLATFORM 4,4,44.067627,-79.421104,1,,0, ,,1,1
6906,6906,POETRY DR / STORMONT TR,POETRY DR & STORMONT TRL,,43.849911,-79.575455,1,,0, ,,1,1
6914,6914,STANTON AV / TRAMMEL DR,,,43.853979,-79.566892,1,,0, ,,2,1
6916,6916,STANTON AV / WESTON RD,,,43.855378,-79.563308,1,,0, ,,1,1
6924,6924,TOWN CENTRE BLVD / HIGHWAY 7,,,43.85381,-79.338819,1,,0, ,,1,1
6925,6925,MILLARD ST / AZIMUTH LN,,,43.971364,-79.271145,1,,0, ,,1,1
6929,6929,MILLARD ST / BAKER HILL BLVD,,,43.97021,-79.275406,1,,0, ,,1,1
6804,6804,CREDITSTONE RD / GRANITERIDGE RD,,,43.828376,-79.522827,1,,0, ,,1,1
6947,6947,RIVERWALK DR / NINTH LINE,,,43.855739,-79.228948,1,,0, ,,1,1
6951,6951,HUMBER COLLEGE STOP # 6951,,,43.729119,-79.604677,1,,0, ,,1,1
6952,6952,NAPA VALLEY AV / ISLINGTON AV,,,43.825882,-79.610178,1,,0, ,,1,1
6953,6953,NAPA VALLEY AV / FOREST FOUNTAIN DR,,,43.824491,-79.613132,1,,0, ,,1,1
6957,6957,NAPA VALLEY AV / SONOMA BLVD,,,43.81734,-79.625334,1,,0, ,,1,1
6958,6958,NAPA VALLEY AV / ROTA CRES,,,43.814403,-79.620992,1,,0, ,,1,1
6959,6959,NAPA VALLEY AV / MONTE CARLO DR,,,43.814666,-79.617851,1,,0, ,,1,1
6960,6960,NAPA VALLEY AV / RUTHERFORD RD,,,43.813628,-79.61664,1,,0, ,,1,1
9857,9857,HIGHWAY 7 / CREDITSTONE RD,,,43.795846,-79.517005,1,,0, ,,1,2
6945,6945,RIVERWALK DR / CAPRARA CR,,,43.857421,-79.222375,1,,0, ,,2,1
6972,6972,BATHURST ST / COLLINS CRT,,,43.906114,-79.472561,1,,0, ,,2,1
6980,6980,DAVIS DR / HARRY WALKER PKWY,,,44.067266,-79.426071,1,,0, ,,1,1
9859,9859,VAUGHAN METROPOLITAN CENTRE EASTBOUND,HIGHWAY 7 & MILLWAY AV,,43.793416,-79.527503,1,,0, ,,1,2
9860,9860,VAUGHAN METROPOLITAN CENTRE WESTBOUND,HIGHWAY 7 & MILLWAY AV,,43.793432,-79.52785,1,,0, ,,1,2
6848,6848,MAJOR MACKENZIE DR / LAWFORD RD,4020 MAJOR MACKENZIE DR W & LAWFORD RD,,43.84362,-79.567416,1,,0, ,,1,1
6849,6849,MAJOR MACKENZIE DR / FOSSIL HILL RD,,,43.843502,-79.566987,1,,0, ,,2,1
9853,9853,HIGHWAY 7 / KEELE ST,,,43.800152,-79.500378,1,,0, ,,1,2
7058,7058,VICTORIA PARK AV / ERNEST AV,,,43.791868,-79.330971,4,,0, ,,1,1
7059,7059,VICTORIA PARK AV / ERNEST AV,,,43.791619,-79.330595,4,,0, ,,2,1
7060,7060,VICTORIA PARK AV / VAN HORNE AV,,,43.789359,-79.329791,4,,0, ,,1,1
7061,7061,VICTORIA PARK AV / VAN HORNE AV,,,43.789098,-79.329384,4,,0, ,,1,1
7062,7062,VICTORIA PARK AV / PLEASANT VIEW DR,,,43.785808,-79.328096,4,,0, ,,1,1
7063,7063,VICTORIA PARK AV / PLEASANT VIEW DR,,,43.785976,-79.327918,4,,0, ,,1,1
7064,7064,VICTORIA PARK AV / CLYDESDALE DR,,,43.783965,-79.327232,4,,0, ,,1,1
7067,7067,VICTORIA PARK AV STOP #7067,,,43.782417,-79.326271,4,,0, ,,1,1
7068,7068,VICTORIA PARK AV / OLD SHEPPARD AV,,,43.780483,-79.32558,4,,0, ,,1,1
7086,7086,CITYVIEW BLVD STOP #7086,,,43.848165,-79.554045,1,,0, ,,1,1
7087,7087,CHILCOTT CRES / FORD WILSON BLVD,CHILCOTT CRES & FORD WILCON BLVD,,44.052841,-79.497916,1,,0, ,,1,1
7041,7041,VICTORIA PARK AV STOP #7041,,,43.813025,-79.339966,4,,0, ,,1,1
9858,9858,HIGHWAY 7 / CREDITSTONE RD,,,43.795526,-79.518738,1,,0, ,,1,2
1143,1143,CHISWICK CRES / MCCLELLAN WAY,,,43.970926,-79.482522,1,,0, ,,1,1
1285,1285,BUR OAK AV / RIVERLANDS AV,,,43.886931,-79.229499,1,,0, ,,1,1
1587,1587,BOXWOOD CRES / LEMSFORD DR,,,43.855653,-79.238215,1,,0, ,,2,1
1625,1625,14TH AV / MCDOWELL GATE,,,43.842347,-79.310594,1,,0, ,,1,1
4276,4276,ABERDEEN AV / ALLISTON RD,,,43.801295,-79.56949,1,,0, ,,1,1
5738,5738,PETER RUPERT AV / MAURIER BLVD,,,43.848341,-79.493158,1,,0, ,,1,1
5741,5741,PETER RUPERT AV / SANDVALLEY ST,,,43.855245,-79.497244,1,,0, ,,1,1
5746,5746,DUFFERIN ST / MAURIER BLVD,,,43.850591,-79.48508,1,,0, ,,1,1
5985,5985,MAIN ST MARKHAM / THOMSON CRT,,,43.874952,-79.260181,1,,0, ,,1,1
6414,6414,COPPER CREEK DR / RIZAL AV,,,43.870486,-79.221362,1,,0, ,,1,1
6566,6566,RAVINEVIEW DR / BEAVERBROOK CRES,,,43.891577,-79.516222,1,,0, ,,2,1
6632,6632,HIGH TECH RD / BAYVIEW AV,,,43.844946,-79.408165,1,,0, ,,1,1
6637,6637,HIGHWAY 7 / COMMERCE VALLEY DR WEST,,,43.843161,-79.386826,1,,0, ,,1,1
6673,6673,LANGSTAFF RD / CRESTLAWN GT,,,43.793758,-79.616381,1,,0, ,,1,1
6679,6679,KING RD / SPRING HILL DR,,,43.932558,-79.510364,1,,0, ,,1,1
6680,6680,KEELE ST / STEELES AV,,,43.781775,-79.494723,1,,0, ,,1,1
6697,6697,JANE ST STOP # 6697,JANE ST & RUTHERFORD RD,,43.833197,-79.533411,1,,0, ,,1,1
6716,6716,MILLARD ST / WEST LAWN CRES,,,43.974427,-79.26268,1,,0, ,,1,1
6719,6719,MAIN ST / PALMWOOD GATE,MAIN ST & MOSTAR ST,,43.967364,-79.265309,1,,0, ,,1,1
6732,6732,YONGE ST / SILVER MAPLE RD,,,43.92901,-79.451267,1,,0, ,,2,1
6737,6737,MAIN ST / SANDALE RD,,,43.966278,-79.270251,1,,0, ,,1,1
6739,6739,GLENWOODS AV / ROSELM AV,,,44.216247,-79.447536,1,,0, ,,1,1
6420,6420,DUFFIELD DR / KENNEDY RD,,,43.845769,-79.306631,1,,0, ,,1,1
6758,6758,KEELE ST / MALOY ST,,,43.904687,-79.52393,1,,0, ,,2,1
9843,9843,DAVIS DR / LONGFORD DR,,,44.056854,-79.471363,1,,0, ,,1,2
9844,9844,DAVIS DR / LONGFORD DR,,,44.056539,-79.472961,1,,0, ,,1,2
9846,9846,DAVIS DR / MAIN ST,,,44.059011,-79.462001,1,,0, ,,1,2
9847,9847,SOUTHLAKE REGIONAL HEALTH CENTRE,DAVIS DR & BOLTON AV,,44.061471,-79.450653,1,,0, ,,1,2
9850,9850,DAVIS DR / HURON HEIGHTS DR,,,44.062777,-79.445579,1,,0, ,,1,1
9852,9852,DAVIS DR / LESLIE ST,,,44.065766,-79.432667,1,,0, ,,1,1
9854,9854,HIGHWAY 7 / KEELE ST,,,43.800464,-79.498735,1,,0, ,,1,2
6762,6762,MAIN ST STOP # 6762,MAIN ST & HAINES RD,,44.072564,-79.458835,1,,0, ,,1,1
6786,6786,14TH AV STOP # 6786,,,43.841627,-79.313276,1,,0, ,,1,1
6928,6928,MILLARD ST / GLAD PARK AV,,,43.975124,-79.259512,1,,0, ,,1,1
6789,6789,HIGHWAY 7 / ALLSTATE PKWY,,,43.848691,-79.364169,1,,0, ,,1,1
6799,6799,KENNEDY RD STOP # 6799,,,43.872688,-79.306028,1,,0, ,,1,1
6797,6797,METRO RD / GOLF RD,,,44.258087,-79.484939,1,,0, ,,2,1
6805,6805,KIRBY RD / KEELE ST,,,43.891913,-79.520669,1,,0, ,,2,1
6808,6808,LESLIE ST STOP # 6808,LESLIE ST & RAVENSHOE RD,,44.192072,-79.46423,1,,0, ,,1,1
6810,6810,LESLIE ST / HOLBORN RD,,,44.15703,-79.455228,1,,0, ,,2,1
6823,6823,EDWARD ST STOP # 6823,,,43.987513,-79.461196,1,,0, ,,1,1
6828,6828,ANGUS GLEN BLVD / PROSPECTORS DR,,,43.890723,-79.319968,1,,0, ,,1,1
6834,6834,ANGUS GLEN BLVD / STOLLERY POND CRES,,,43.890358,-79.333475,1,,0, ,,1,1
6833,6833,ANGUS GLEN BLVD / STOLLERY POND CRES,,,43.890592,-79.333657,1,,0, ,,1,1
6850,6850,KENNEDY RD / CASTAN AV,,,43.857799,-79.303456,1,,0, ,,1,1
6851,6851,BULLOCK DR / LAIDLAW BLVD,,,43.874509,-79.279986,1,,0, ,,1,1
7073,7073,SHEPPARD AV / SETTLERS RD,,,43.774797,-79.326413,4,,0, ,,1,1
6835,6835,ANGUS GLEN BLVD / GLENGORDON CRES,,,43.889137,-79.334171,1,,0, ,,2,1
6461,6461,DALTON RD / ROANOAK RD,,,44.319386,-79.369552,1,,0, ,,1,1
6027,6027,SOUTH UNIONVILLE AV / MCCOWAN RD,,,43.860542,-79.284062,1,,0, ,,1,1
5859,5859,METRO RD / GWENDOLYN BLVD,,,44.237937,-79.470912,1,,0, ,,2,1
6124,6124,CASTAN AV / SABISTON DR,,,43.859407,-79.293164,1,,0, ,,1,1
6443,6443,METRO RD / SALVATION ARMY RD,,,44.317041,-79.392287,1,,0, ,,2,1
6541,6541,TOWER HILL RD / SELWYN RD,,,43.913895,-79.469936,1,,0, ,,1,1
6565,6565,RAVINEVIEW DR / BEAVERBROOK CRES,,,43.891804,-79.51395,1,,0, ,,1,1
6262,6262,HURON HEIGHTS DR / HILL GATE,,,44.068168,-79.444239,1,,0, ,,1,1
9848,9848,SOUTHLAKE REGIONAL HEALTH CENTRE,DAVIS DR & BOLTON AV,,44.061228,-79.452137,1,,0, ,,1,2
7115,7115,KEELE ST / MALOY ST,,,43.904638,-79.52362,1,,0, ,,2,1
7116,7116,15TH SIDEROAD / BATHURST ST,,,43.956129,-79.491439,1,,0, ,,2,1
2390,2390,WORTHINGTON AV / LORRIDGE ST,,,43.955676,-79.448692,1,,0, ,,1,1
2679,2679,TOWER HILL RD / ROLLINGHILL RD,,,43.914365,-79.459875,1,,0, ,,1,1
2680,2680,ROLLINGHILL RD / SKYWOOD DR,,,43.911194,-79.459624,1,,0, ,,1,1
5722,5722,NINTH LINE / ELGIN MILLS RD,,,43.933546,-79.248753,1,,0, ,,1,1
5773,5773,MIDDLEFIELD RD / HIGHGLEN AV,,,43.847832,-79.266538,1,,0, ,,1,1
5774,5774,HIGHGLEN AV / FONDA RD,,,43.849095,-79.261876,1,,0, ,,2,1
5829,5829,ELGIN MILLS RD / JOHN BIRCHALL RD,,,43.899651,-79.391956,1,,0, ,,2,1
5830,5830,ELGIN MILLS RD / LESLIE ST,,,43.898848,-79.395253,1,,0, ,,2,1
5832,5832,ELGIN MILLS RD / JOHN BIRCHALL RD,,,43.899314,-79.39256,1,,0, ,,1,1
5834,5834,VICTORIA SQUARE BLVD / REFLECTION R,VICTORIA SQUARE BLVD & REFLECTION RD,,43.899619,-79.37074,1,,0, ,,1,1
5961,5961,MAIN ST / MARKET ST,,,43.971241,-79.247062,1,,0, ,,1,1
5976,5976,UNIONVILLE GATE / MAIN ST UNIONVILL,UNIONVILLE GATE & MAIN ST UNIONVILLE,,43.85615,-79.307873,1,,0, ,,1,1
5980,5980,AUSTIN DR / KARMA RD,55 AUSTIN DR & KARMA RD,,43.867184,-79.294298,1,,0, ,,1,1
5981,5981,AUSTIN DR STOP # 5981,25 AUSTIN DR & KARMA RD,,43.867186,-79.29375,1,,0, ,,1,1
5983,5983,HAMPTON GREEN STOP # 5983,2 RAYMERVILLE DR,,43.877726,-79.286113,1,,0, ,,1,1
5984,5984,GORD'S NO FRILLS STOP # 5984,5762 HIGHWAY 7,,43.872225,-79.266436,1,,0, ,,1,1
5994,5994,HELEN AV / GREENWATER GATE,,,43.85436,-79.302183,1,,0, ,,2,1
5995,5995,SOUTH UNIONVILLE AV / RAY ST,,,43.85576,-79.300508,1,,0, ,,2,1
5996,5996,SOUTH UNIONVILLE DR / HARRY COOK DR,,,43.856403,-79.297798,1,,0, ,,2,1
5997,5997,CASTAN AV / AVOCA DR,,,43.858472,-79.296422,1,,0, ,,2,1
5998,5998,CASTAN AV / AVOCA DR,,,43.858627,-79.296061,1,,0, ,,1,1
5999,5999,CASTAN AV / PIERA GDNS,,,43.861203,-79.289682,1,,0, ,,1,1
6000,6000,BAYVIEW AV STOP # 6000,,,43.905557,-79.422572,1,,0, ,,1,1
6001,6001,BAYVIEW AV / 19TH AV,,,43.910831,-79.423973,1,,0, ,,1,1
6003,6003,BAYVIEW AV / BALLIOL AV,,,43.939749,-79.429443,1,,0, ,,1,1
6004,6004,ALLAURA BLVD / YONGE ST,,,43.983904,-79.462513,1,,0, ,,1,1
6006,6006,BAYVIEW AV / BETHESDA SDRD,,,43.949958,-79.427738,1,,0, ,,1,1
6022,6022,BAYVIEW AV / OLD COLONY RD,,,43.940148,-79.429576,1,,0, ,,1,1
6023,6023,BAYVIEW AV / STOUFFVILLE RD,,,43.931261,-79.428897,1,,0, ,,1,1
6029,6029,SOUTH UNIONVILLE AV / PIERA GDNS,,,43.860587,-79.289073,1,,0, ,,1,1
