fare_id,price,currency_type,payment_method,transfers,agency_id
93-76,19.30,CAD,1,,GO
76-93,19.30,CAD,1,,GO
92-76,18.55,CAD,1,,GO
76-92,18.55,CAD,1,,GO
91-76,17.75,CAD,1,,GO
76-91,17.75,CAD,1,,GO
90-76,11.80,CAD,1,,GO
76-90,11.80,CAD,1,,GO
89-76,11.65,CAD,1,,GO
76-89,11.65,CAD,1,,GO
88-76,14.45,CAD,1,,GO
76-88,14.45,CAD,1,,GO
86-76,12.45,CAD,1,,GO
76-86,12.45,CAD,1,,GO
85-76,26.10,CAD,1,,GO
76-85,26.10,CAD,1,,GO
84-76,28.50,CAD,1,,GO
76-84,28.50,CAD,1,,GO
83-76,26.35,CAD,1,,GO
76-83,26.35,CAD,1,,GO
82-76,23.85,CAD,1,,GO
76-82,23.85,CAD,1,,GO
81-76,23.05,CAD,1,,GO
76-81,23.05,CAD,1,,GO
80-76,21.70,CAD,1,,GO
76-80,21.70,CAD,1,,GO
79-76,15.80,CAD,1,,GO
76-79,15.80,CAD,1,,GO
78-76,17.95,CAD,1,,GO
76-78,17.95,CAD,1,,GO
77-76,11.20,CAD,1,,GO
76-77,11.20,CAD,1,,GO
76-76,4.40,CAD,1,,GO
98-75,17.60,CAD,1,,GO
75-98,17.60,CAD,1,,GO
97-75,21.40,CAD,1,,GO
75-97,21.40,CAD,1,,GO
96-75,20.55,CAD,1,,GO
75-96,20.55,CAD,1,,GO
95-75,20.05,CAD,1,,GO
75-95,20.05,CAD,1,,GO
94-75,19.45,CAD,1,,GO
75-94,19.45,CAD,1,,GO
93-75,18.65,CAD,1,,GO
75-93,18.65,CAD,1,,GO
92-75,17.85,CAD,1,,GO
75-92,17.85,CAD,1,,GO
91-75,17.15,CAD,1,,GO
75-91,17.15,CAD,1,,GO
90-75,11.15,CAD,1,,GO
75-90,11.15,CAD,1,,GO
89-75,10.90,CAD,1,,GO
75-89,10.90,CAD,1,,GO
88-75,13.70,CAD,1,,GO
75-88,13.70,CAD,1,,GO
86-75,11.70,CAD,1,,GO
75-86,11.70,CAD,1,,GO
85-75,25.40,CAD,1,,GO
75-85,25.40,CAD,1,,GO
84-75,27.75,CAD,1,,GO
75-84,27.75,CAD,1,,GO
83-75,25.60,CAD,1,,GO
75-83,25.60,CAD,1,,GO
82-75,23.15,CAD,1,,GO
75-82,23.15,CAD,1,,GO
81-75,22.40,CAD,1,,GO
75-81,22.40,CAD,1,,GO
80-75,21.05,CAD,1,,GO
75-80,21.05,CAD,1,,GO
79-75,15.15,CAD,1,,GO
75-79,15.15,CAD,1,,GO
78-75,17.25,CAD,1,,GO
75-78,17.25,CAD,1,,GO
77-75,10.10,CAD,1,,GO
75-77,10.10,CAD,1,,GO
76-75,4.40,CAD,1,,GO
75-76,4.40,CAD,1,,GO
75-75,4.40,CAD,1,,GO
98-74,17.35,CAD,1,,GO
74-98,17.35,CAD,1,,GO
97-74,20.40,CAD,1,,GO
74-97,20.40,CAD,1,,GO
96-74,19.55,CAD,1,,GO
74-96,19.55,CAD,1,,GO
95-74,19.00,CAD,1,,GO
74-95,19.00,CAD,1,,GO
94-74,18.45,CAD,1,,GO
74-94,18.45,CAD,1,,GO
93-74,17.60,CAD,1,,GO
74-93,17.60,CAD,1,,GO
92-74,16.85,CAD,1,,GO
74-92,16.85,CAD,1,,GO
91-74,16.15,CAD,1,,GO
74-91,16.15,CAD,1,,GO
90-74,9.60,CAD,1,,GO
74-90,9.60,CAD,1,,GO
89-74,9.45,CAD,1,,GO
74-89,9.45,CAD,1,,GO
88-74,12.70,CAD,1,,GO
74-88,12.70,CAD,1,,GO
86-74,5.30,CAD,1,,GO
74-86,5.30,CAD,1,,GO
85-74,24.35,CAD,1,,GO
74-85,24.35,CAD,1,,GO
84-74,26.75,CAD,1,,GO
74-84,26.75,CAD,1,,GO
83-74,24.65,CAD,1,,GO
74-83,24.65,CAD,1,,GO
82-74,22.20,CAD,1,,GO
74-82,22.20,CAD,1,,GO
81-74,21.40,CAD,1,,GO
74-81,21.40,CAD,1,,GO
80-74,20.05,CAD,1,,GO
74-80,20.05,CAD,1,,GO
79-74,14.20,CAD,1,,GO
74-79,14.20,CAD,1,,GO
78-74,16.25,CAD,1,,GO
74-78,16.25,CAD,1,,GO
77-74,9.10,CAD,1,,GO
74-77,9.10,CAD,1,,GO
76-74,7.45,CAD,1,,GO
74-76,7.45,CAD,1,,GO
75-74,4.40,CAD,1,,GO
74-75,4.40,CAD,1,,GO
74-74,4.40,CAD,1,,GO
98-73,15.75,CAD,1,,GO
73-98,15.75,CAD,1,,GO
97-73,19.45,CAD,1,,GO
73-97,19.45,CAD,1,,GO
96-73,18.60,CAD,1,,GO
73-96,18.60,CAD,1,,GO
95-73,18.10,CAD,1,,GO
73-95,18.10,CAD,1,,GO
94-73,17.45,CAD,1,,GO
73-94,17.45,CAD,1,,GO
93-73,16.65,CAD,1,,GO
73-93,16.65,CAD,1,,GO
92-73,15.85,CAD,1,,GO
73-92,15.85,CAD,1,,GO
91-73,15.15,CAD,1,,GO
73-91,15.15,CAD,1,,GO
90-73,8.65,CAD,1,,GO
73-90,8.65,CAD,1,,GO
89-73,5.30,CAD,1,,GO
73-89,5.30,CAD,1,,GO
88-73,11.75,CAD,1,,GO
73-88,11.75,CAD,1,,GO
86-73,9.30,CAD,1,,GO
73-86,9.30,CAD,1,,GO
85-73,23.40,CAD,1,,GO
73-85,23.40,CAD,1,,GO
84-73,25.80,CAD,1,,GO
73-84,25.80,CAD,1,,GO
83-73,23.70,CAD,1,,GO
73-83,23.70,CAD,1,,GO
82-73,21.20,CAD,1,,GO
73-82,21.20,CAD,1,,GO
81-73,20.45,CAD,1,,GO
73-81,20.45,CAD,1,,GO
80-73,19.00,CAD,1,,GO
73-80,19.00,CAD,1,,GO
79-73,13.20,CAD,1,,GO
73-79,13.20,CAD,1,,GO
78-73,15.25,CAD,1,,GO
73-78,15.25,CAD,1,,GO
77-73,7.55,CAD,1,,GO
73-77,7.55,CAD,1,,GO
76-73,8.15,CAD,1,,GO
73-76,8.15,CAD,1,,GO
75-73,6.85,CAD,1,,GO
73-75,6.85,CAD,1,,GO
74-73,4.40,CAD,1,,GO
73-74,4.40,CAD,1,,GO
73-73,4.40,CAD,1,,GO
98-72,15.65,CAD,1,,GO
72-98,15.65,CAD,1,,GO
97-72,18.85,CAD,1,,GO
72-97,18.85,CAD,1,,GO
96-72,18.00,CAD,1,,GO
72-96,18.00,CAD,1,,GO
95-72,17.45,CAD,1,,GO
72-95,17.45,CAD,1,,GO
94-72,16.90,CAD,1,,GO
72-94,16.90,CAD,1,,GO
93-72,16.15,CAD,1,,GO
72-93,16.15,CAD,1,,GO
92-72,15.30,CAD,1,,GO
72-92,15.30,CAD,1,,GO
91-72,14.60,CAD,1,,GO
72-91,14.60,CAD,1,,GO
90-72,7.55,CAD,1,,GO
72-90,7.55,CAD,1,,GO
89-72,5.10,CAD,1,,GO
72-89,5.10,CAD,1,,GO
88-72,11.20,CAD,1,,GO
72-88,11.20,CAD,1,,GO
86-72,5.65,CAD,1,,GO
72-86,5.65,CAD,1,,GO
85-72,22.80,CAD,1,,GO
72-85,22.80,CAD,1,,GO
84-72,25.15,CAD,1,,GO
72-84,25.15,CAD,1,,GO
83-72,23.05,CAD,1,,GO
72-83,23.05,CAD,1,,GO
82-72,20.60,CAD,1,,GO
72-82,20.60,CAD,1,,GO
81-72,19.85,CAD,1,,GO
72-81,19.85,CAD,1,,GO
80-72,18.50,CAD,1,,GO
72-80,18.50,CAD,1,,GO
79-72,12.60,CAD,1,,GO
72-79,12.60,CAD,1,,GO
78-72,14.70,CAD,1,,GO
72-78,14.70,CAD,1,,GO
77-72,6.30,CAD,1,,GO
72-77,6.30,CAD,1,,GO
76-72,8.70,CAD,1,,GO
72-76,8.70,CAD,1,,GO
75-72,7.45,CAD,1,,GO
72-75,7.45,CAD,1,,GO
74-72,5.10,CAD,1,,GO
72-74,5.10,CAD,1,,GO
73-72,4.40,CAD,1,,GO
72-73,4.40,CAD,1,,GO
72-72,4.40,CAD,1,,GO
98-71,15.05,CAD,1,,GO
71-98,15.05,CAD,1,,GO
97-71,13.20,CAD,1,,GO
71-97,13.20,CAD,1,,GO
96-71,11.95,CAD,1,,GO
71-96,11.95,CAD,1,,GO
95-71,11.40,CAD,1,,GO
71-95,11.40,CAD,1,,GO
94-71,10.45,CAD,1,,GO
71-94,10.45,CAD,1,,GO
93-71,10.15,CAD,1,,GO
71-93,10.15,CAD,1,,GO
92-71,9.35,CAD,1,,GO
71-92,9.35,CAD,1,,GO
91-71,8.15,CAD,1,,GO
71-91,8.15,CAD,1,,GO
90-71,5.50,CAD,1,,GO
71-90,5.50,CAD,1,,GO
89-71,5.10,CAD,1,,GO
71-89,5.10,CAD,1,,GO
88-71,10.45,CAD,1,,GO
71-88,10.45,CAD,1,,GO
86-71,7.90,CAD,1,,GO
71-86,7.90,CAD,1,,GO
85-71,22.10,CAD,1,,GO
71-85,22.10,CAD,1,,GO
84-71,25.10,CAD,1,,GO
71-84,25.10,CAD,1,,GO
83-71,22.90,CAD,1,,GO
71-83,22.90,CAD,1,,GO
82-71,20.45,CAD,1,,GO
71-82,20.45,CAD,1,,GO
81-71,19.75,CAD,1,,GO
71-81,19.75,CAD,1,,GO
80-71,17.70,CAD,1,,GO
71-80,17.70,CAD,1,,GO
79-71,12.45,CAD,1,,GO
71-79,12.45,CAD,1,,GO
78-71,14.55,CAD,1,,GO
71-78,14.55,CAD,1,,GO
77-71,5.50,CAD,1,,GO
71-77,5.50,CAD,1,,GO
76-71,9.00,CAD,1,,GO
71-76,9.00,CAD,1,,GO
75-71,7.75,CAD,1,,GO
71-75,7.75,CAD,1,,GO
74-71,5.90,CAD,1,,GO
71-74,5.90,CAD,1,,GO
73-71,4.40,CAD,1,,GO
71-73,4.40,CAD,1,,GO
72-71,4.40,CAD,1,,GO
71-72,4.40,CAD,1,,GO
71-71,4.40,CAD,1,,GO
98-70,14.75,CAD,1,,GO
70-98,14.75,CAD,1,,GO
97-70,18.50,CAD,1,,GO
70-97,18.50,CAD,1,,GO
96-70,17.60,CAD,1,,GO
70-96,17.60,CAD,1,,GO
95-70,17.10,CAD,1,,GO
70-95,17.10,CAD,1,,GO
94-70,16.50,CAD,1,,GO
70-94,16.50,CAD,1,,GO
93-70,15.70,CAD,1,,GO
70-93,15.70,CAD,1,,GO
92-70,14.95,CAD,1,,GO
70-92,14.95,CAD,1,,GO
91-70,14.25,CAD,1,,GO
70-91,14.25,CAD,1,,GO
90-70,7.75,CAD,1,,GO
70-90,7.75,CAD,1,,GO
89-70,7.50,CAD,1,,GO
70-89,7.50,CAD,1,,GO
88-70,11.35,CAD,1,,GO
70-88,11.35,CAD,1,,GO
86-70,8.85,CAD,1,,GO
70-86,8.85,CAD,1,,GO
85-70,22.45,CAD,1,,GO
70-85,22.45,CAD,1,,GO
84-70,24.80,CAD,1,,GO
70-84,24.80,CAD,1,,GO
83-70,22.65,CAD,1,,GO
70-83,22.65,CAD,1,,GO
82-70,20.25,CAD,1,,GO
70-82,20.25,CAD,1,,GO
81-70,19.45,CAD,1,,GO
70-81,19.45,CAD,1,,GO
80-70,18.15,CAD,1,,GO
70-80,18.15,CAD,1,,GO
79-70,12.25,CAD,1,,GO
70-79,12.25,CAD,1,,GO
78-70,14.35,CAD,1,,GO
70-78,14.35,CAD,1,,GO
77-70,4.40,CAD,1,,GO
70-77,4.40,CAD,1,,GO
76-70,9.30,CAD,1,,GO
70-76,9.30,CAD,1,,GO
75-70,8.15,CAD,1,,GO
70-75,8.15,CAD,1,,GO
74-70,6.85,CAD,1,,GO
70-74,6.85,CAD,1,,GO
73-70,4.40,CAD,1,,GO
70-73,4.40,CAD,1,,GO
72-70,4.40,CAD,1,,GO
70-72,4.40,CAD,1,,GO
71-70,4.40,CAD,1,,GO
70-71,4.40,CAD,1,,GO
70-70,4.40,CAD,1,,GO
98-69,12.25,CAD,1,,GO
69-98,12.25,CAD,1,,GO
97-69,23.45,CAD,1,,GO
69-97,23.45,CAD,1,,GO
96-69,22.45,CAD,1,,GO
69-96,22.45,CAD,1,,GO
95-69,21.85,CAD,1,,GO
69-95,21.85,CAD,1,,GO
94-69,21.30,CAD,1,,GO
69-94,21.30,CAD,1,,GO
93-69,20.50,CAD,1,,GO
69-93,20.50,CAD,1,,GO
92-69,19.75,CAD,1,,GO
69-92,19.75,CAD,1,,GO
91-69,19.00,CAD,1,,GO
69-91,19.00,CAD,1,,GO
90-69,16.80,CAD,1,,GO
69-90,16.80,CAD,1,,GO
89-69,16.70,CAD,1,,GO
69-89,16.70,CAD,1,,GO
88-69,20.20,CAD,1,,GO
69-88,20.20,CAD,1,,GO
86-69,17.95,CAD,1,,GO
69-86,17.95,CAD,1,,GO
85-69,28.75,CAD,1,,GO
69-85,28.75,CAD,1,,GO
84-69,31.25,CAD,1,,GO
69-84,31.25,CAD,1,,GO
83-69,29.00,CAD,1,,GO
69-83,29.00,CAD,1,,GO
82-69,26.55,CAD,1,,GO
69-82,26.55,CAD,1,,GO
81-69,25.80,CAD,1,,GO
69-81,25.80,CAD,1,,GO
80-69,24.40,CAD,1,,GO
69-80,24.40,CAD,1,,GO
79-69,16.70,CAD,1,,GO
69-79,16.70,CAD,1,,GO
78-69,12.75,CAD,1,,GO
69-78,12.75,CAD,1,,GO
77-69,15.55,CAD,1,,GO
69-77,15.55,CAD,1,,GO
76-69,23.90,CAD,1,,GO
69-76,23.90,CAD,1,,GO
75-69,23.20,CAD,1,,GO
69-75,23.20,CAD,1,,GO
74-69,22.25,CAD,1,,GO
69-74,22.25,CAD,1,,GO
73-69,21.25,CAD,1,,GO
69-73,21.25,CAD,1,,GO
72-69,20.70,CAD,1,,GO
69-72,20.70,CAD,1,,GO
71-69,20.50,CAD,1,,GO
69-71,20.50,CAD,1,,GO
70-69,20.30,CAD,1,,GO
69-70,20.30,CAD,1,,GO
69-69,4.40,CAD,1,,GO
98-68,11.65,CAD,1,,GO
68-98,11.65,CAD,1,,GO
97-68,22.85,CAD,1,,GO
68-97,22.85,CAD,1,,GO
96-68,21.85,CAD,1,,GO
68-96,21.85,CAD,1,,GO
95-68,21.30,CAD,1,,GO
68-95,21.30,CAD,1,,GO
94-68,20.75,CAD,1,,GO
68-94,20.75,CAD,1,,GO
93-68,20.00,CAD,1,,GO
68-93,20.00,CAD,1,,GO
92-68,19.15,CAD,1,,GO
68-92,19.15,CAD,1,,GO
91-68,18.50,CAD,1,,GO
68-91,18.50,CAD,1,,GO
90-68,16.50,CAD,1,,GO
68-90,16.50,CAD,1,,GO
89-68,16.15,CAD,1,,GO
68-89,16.15,CAD,1,,GO
88-68,19.55,CAD,1,,GO
68-88,19.55,CAD,1,,GO
86-68,17.30,CAD,1,,GO
68-86,17.30,CAD,1,,GO
85-68,28.15,CAD,1,,GO
68-85,28.15,CAD,1,,GO
84-68,30.55,CAD,1,,GO
68-84,30.55,CAD,1,,GO
83-68,28.40,CAD,1,,GO
68-83,28.40,CAD,1,,GO
82-68,25.95,CAD,1,,GO
68-82,25.95,CAD,1,,GO
81-68,25.15,CAD,1,,GO
68-81,25.15,CAD,1,,GO
80-68,23.85,CAD,1,,GO
68-80,23.85,CAD,1,,GO
79-68,16.15,CAD,1,,GO
68-79,16.15,CAD,1,,GO
78-68,12.15,CAD,1,,GO
68-78,12.15,CAD,1,,GO
77-68,14.95,CAD,1,,GO
68-77,14.95,CAD,1,,GO
76-68,23.35,CAD,1,,GO
68-76,23.35,CAD,1,,GO
75-68,22.65,CAD,1,,GO
68-75,22.65,CAD,1,,GO
74-68,21.65,CAD,1,,GO
68-74,21.65,CAD,1,,GO
73-68,20.70,CAD,1,,GO
68-73,20.70,CAD,1,,GO
72-68,20.15,CAD,1,,GO
68-72,20.15,CAD,1,,GO
71-68,20.00,CAD,1,,GO
68-71,20.00,CAD,1,,GO
70-68,19.75,CAD,1,,GO
68-70,19.75,CAD,1,,GO
69-68,4.40,CAD,1,,GO
68-69,4.40,CAD,1,,GO
68-68,4.40,CAD,1,,GO
98-67,10.70,CAD,1,,GO
67-98,10.70,CAD,1,,GO
97-67,22.00,CAD,1,,GO
67-97,22.00,CAD,1,,GO
96-67,20.95,CAD,1,,GO
67-96,20.95,CAD,1,,GO
95-67,20.35,CAD,1,,GO
67-95,20.35,CAD,1,,GO
94-67,19.80,CAD,1,,GO
67-94,19.80,CAD,1,,GO
93-67,19.00,CAD,1,,GO
67-93,19.00,CAD,1,,GO
92-67,18.25,CAD,1,,GO
67-92,18.25,CAD,1,,GO
91-67,17.50,CAD,1,,GO
67-91,17.50,CAD,1,,GO
90-67,15.20,CAD,1,,GO
67-90,15.20,CAD,1,,GO
89-67,15.15,CAD,1,,GO
67-89,15.15,CAD,1,,GO
88-67,18.60,CAD,1,,GO
67-88,18.60,CAD,1,,GO
86-67,16.35,CAD,1,,GO
67-86,16.35,CAD,1,,GO
85-67,27.25,CAD,1,,GO
67-85,27.25,CAD,1,,GO
84-67,29.60,CAD,1,,GO
67-84,29.60,CAD,1,,GO
83-67,27.50,CAD,1,,GO
67-83,27.50,CAD,1,,GO
82-67,25.00,CAD,1,,GO
67-82,25.00,CAD,1,,GO
81-67,24.25,CAD,1,,GO
67-81,24.25,CAD,1,,GO
80-67,22.85,CAD,1,,GO
67-80,22.85,CAD,1,,GO
79-67,15.15,CAD,1,,GO
67-79,15.15,CAD,1,,GO
78-67,11.20,CAD,1,,GO
67-78,11.20,CAD,1,,GO
77-67,13.90,CAD,1,,GO
67-77,13.90,CAD,1,,GO
76-67,22.40,CAD,1,,GO
67-76,22.40,CAD,1,,GO
75-67,21.70,CAD,1,,GO
67-75,21.70,CAD,1,,GO
74-67,20.70,CAD,1,,GO
67-74,20.70,CAD,1,,GO
73-67,19.75,CAD,1,,GO
67-73,19.75,CAD,1,,GO
72-67,19.15,CAD,1,,GO
67-72,19.15,CAD,1,,GO
71-67,19.00,CAD,1,,GO
67-71,19.00,CAD,1,,GO
70-67,18.75,CAD,1,,GO
67-70,18.75,CAD,1,,GO
69-67,6.65,CAD,1,,GO
67-69,6.65,CAD,1,,GO
68-67,4.40,CAD,1,,GO
67-68,4.40,CAD,1,,GO
67-67,4.40,CAD,1,,GO
98-66,9.65,CAD,1,,GO
66-98,9.65,CAD,1,,GO
97-66,21.25,CAD,1,,GO
66-97,21.25,CAD,1,,GO
96-66,20.25,CAD,1,,GO
66-96,20.25,CAD,1,,GO
95-66,19.65,CAD,1,,GO
66-95,19.65,CAD,1,,GO
94-66,19.10,CAD,1,,GO
66-94,19.10,CAD,1,,GO
93-66,18.35,CAD,1,,GO
66-93,18.35,CAD,1,,GO
92-66,17.50,CAD,1,,GO
66-92,17.50,CAD,1,,GO
91-66,16.85,CAD,1,,GO
66-91,16.85,CAD,1,,GO
90-66,14.60,CAD,1,,GO
66-90,14.60,CAD,1,,GO
89-66,14.55,CAD,1,,GO
66-89,14.55,CAD,1,,GO
88-66,17.85,CAD,1,,GO
66-88,17.85,CAD,1,,GO
86-66,15.60,CAD,1,,GO
66-86,15.60,CAD,1,,GO
85-66,26.55,CAD,1,,GO
66-85,26.55,CAD,1,,GO
84-66,28.95,CAD,1,,GO
66-84,28.95,CAD,1,,GO
83-66,26.80,CAD,1,,GO
66-83,26.80,CAD,1,,GO
82-66,24.35,CAD,1,,GO
66-82,24.35,CAD,1,,GO
81-66,23.65,CAD,1,,GO
66-81,23.65,CAD,1,,GO
80-66,22.25,CAD,1,,GO
66-80,22.25,CAD,1,,GO
79-66,14.55,CAD,1,,GO
66-79,14.55,CAD,1,,GO
78-66,10.15,CAD,1,,GO
66-78,10.15,CAD,1,,GO
77-66,13.35,CAD,1,,GO
66-77,13.35,CAD,1,,GO
76-66,21.70,CAD,1,,GO
66-76,21.70,CAD,1,,GO
75-66,21.05,CAD,1,,GO
66-75,21.05,CAD,1,,GO
74-66,20.05,CAD,1,,GO
66-74,20.05,CAD,1,,GO
73-66,19.00,CAD,1,,GO
66-73,19.00,CAD,1,,GO
72-66,18.50,CAD,1,,GO
66-72,18.50,CAD,1,,GO
71-66,18.35,CAD,1,,GO
66-71,18.35,CAD,1,,GO
70-66,18.15,CAD,1,,GO
66-70,18.15,CAD,1,,GO
69-66,8.85,CAD,1,,GO
66-69,8.85,CAD,1,,GO
68-66,6.85,CAD,1,,GO
66-68,6.85,CAD,1,,GO
67-66,4.40,CAD,1,,GO
66-67,4.40,CAD,1,,GO
66-66,4.40,CAD,1,,GO
98-65,8.15,CAD,1,,GO
65-98,8.15,CAD,1,,GO
97-65,19.95,CAD,1,,GO
65-97,19.95,CAD,1,,GO
96-65,18.85,CAD,1,,GO
65-96,18.85,CAD,1,,GO
95-65,18.35,CAD,1,,GO
65-95,18.35,CAD,1,,GO
94-65,17.70,CAD,1,,GO
65-94,17.70,CAD,1,,GO
93-65,17.00,CAD,1,,GO
65-93,17.00,CAD,1,,GO
92-65,16.20,CAD,1,,GO
65-92,16.20,CAD,1,,GO
91-65,15.50,CAD,1,,GO
65-91,15.50,CAD,1,,GO
90-65,13.25,CAD,1,,GO
65-90,13.25,CAD,1,,GO
89-65,13.20,CAD,1,,GO
65-89,13.20,CAD,1,,GO
88-65,16.45,CAD,1,,GO
65-88,16.45,CAD,1,,GO
86-65,14.25,CAD,1,,GO
65-86,14.25,CAD,1,,GO
85-65,25.15,CAD,1,,GO
65-85,25.15,CAD,1,,GO
84-65,27.60,CAD,1,,GO
65-84,27.60,CAD,1,,GO
83-65,25.45,CAD,1,,GO
65-83,25.45,CAD,1,,GO
82-65,23.00,CAD,1,,GO
65-82,23.00,CAD,1,,GO
81-65,22.25,CAD,1,,GO
65-81,22.25,CAD,1,,GO
80-65,20.85,CAD,1,,GO
65-80,20.85,CAD,1,,GO
79-65,13.20,CAD,1,,GO
65-79,13.20,CAD,1,,GO
78-65,8.65,CAD,1,,GO
65-78,8.65,CAD,1,,GO
77-65,11.95,CAD,1,,GO
65-77,11.95,CAD,1,,GO
76-65,20.35,CAD,1,,GO
65-76,20.35,CAD,1,,GO
75-65,19.65,CAD,1,,GO
65-75,19.65,CAD,1,,GO
74-65,18.65,CAD,1,,GO
65-74,18.65,CAD,1,,GO
73-65,17.65,CAD,1,,GO
65-73,17.65,CAD,1,,GO
72-65,17.15,CAD,1,,GO
65-72,17.15,CAD,1,,GO
71-65,17.00,CAD,1,,GO
65-71,17.00,CAD,1,,GO
70-65,16.70,CAD,1,,GO
65-70,16.70,CAD,1,,GO
69-65,10.10,CAD,1,,GO
65-69,10.10,CAD,1,,GO
68-65,9.45,CAD,1,,GO
65-68,9.45,CAD,1,,GO
67-65,8.10,CAD,1,,GO
65-67,8.10,CAD,1,,GO
66-65,4.90,CAD,1,,GO
65-66,4.90,CAD,1,,GO
65-65,4.40,CAD,1,,GO
98-64,6.15,CAD,1,,GO
64-98,6.15,CAD,1,,GO
97-64,18.75,CAD,1,,GO
64-97,18.75,CAD,1,,GO
96-64,17.70,CAD,1,,GO
64-96,17.70,CAD,1,,GO
95-64,17.20,CAD,1,,GO
64-95,17.20,CAD,1,,GO
94-64,16.60,CAD,1,,GO
64-94,16.60,CAD,1,,GO
93-64,15.80,CAD,1,,GO
64-93,15.80,CAD,1,,GO
92-64,15.05,CAD,1,,GO
64-92,15.05,CAD,1,,GO
91-64,14.40,CAD,1,,GO
64-91,14.40,CAD,1,,GO
90-64,12.15,CAD,1,,GO
64-90,12.15,CAD,1,,GO
89-64,12.10,CAD,1,,GO
64-89,12.10,CAD,1,,GO
88-64,15.25,CAD,1,,GO
64-88,15.25,CAD,1,,GO
86-64,13.05,CAD,1,,GO
64-86,13.05,CAD,1,,GO
85-64,24.10,CAD,1,,GO
64-85,24.10,CAD,1,,GO
84-64,26.45,CAD,1,,GO
64-84,26.45,CAD,1,,GO
83-64,24.30,CAD,1,,GO
64-83,24.30,CAD,1,,GO
82-64,21.80,CAD,1,,GO
64-82,21.80,CAD,1,,GO
81-64,21.05,CAD,1,,GO
64-81,21.05,CAD,1,,GO
80-64,19.75,CAD,1,,GO
64-80,19.75,CAD,1,,GO
79-64,11.95,CAD,1,,GO
64-79,11.95,CAD,1,,GO
78-64,6.65,CAD,1,,GO
64-78,6.65,CAD,1,,GO
77-64,10.45,CAD,1,,GO
64-77,10.45,CAD,1,,GO
76-64,19.20,CAD,1,,GO
64-76,19.20,CAD,1,,GO
75-64,18.55,CAD,1,,GO
64-75,18.55,CAD,1,,GO
74-64,17.50,CAD,1,,GO
64-74,17.50,CAD,1,,GO
73-64,16.55,CAD,1,,GO
64-73,16.55,CAD,1,,GO
72-64,16.05,CAD,1,,GO
64-72,16.05,CAD,1,,GO
71-64,15.80,CAD,1,,GO
64-71,15.80,CAD,1,,GO
70-64,15.60,CAD,1,,GO
64-70,15.60,CAD,1,,GO
69-64,11.10,CAD,1,,GO
64-69,11.10,CAD,1,,GO
68-64,10.05,CAD,1,,GO
64-68,10.05,CAD,1,,GO
67-64,9.05,CAD,1,,GO
64-67,9.05,CAD,1,,GO
66-64,7.15,CAD,1,,GO
64-66,7.15,CAD,1,,GO
65-64,4.40,CAD,1,,GO
64-65,4.40,CAD,1,,GO
64-64,4.40,CAD,1,,GO
98-63,4.40,CAD,1,,GO
63-98,4.40,CAD,1,,GO
97-63,18.25,CAD,1,,GO
63-97,18.25,CAD,1,,GO
96-63,17.20,CAD,1,,GO
63-96,17.20,CAD,1,,GO
95-63,16.60,CAD,1,,GO
63-95,16.60,CAD,1,,GO
94-63,16.10,CAD,1,,GO
63-94,16.10,CAD,1,,GO
93-63,15.25,CAD,1,,GO
63-93,15.25,CAD,1,,GO
92-63,14.50,CAD,1,,GO
63-92,14.50,CAD,1,,GO
91-63,13.75,CAD,1,,GO
63-91,13.75,CAD,1,,GO
90-63,11.65,CAD,1,,GO
63-90,11.65,CAD,1,,GO
89-63,11.60,CAD,1,,GO
63-89,11.60,CAD,1,,GO
88-63,14.65,CAD,1,,GO
63-88,14.65,CAD,1,,GO
86-63,12.40,CAD,1,,GO
63-86,12.40,CAD,1,,GO
85-63,23.55,CAD,1,,GO
63-85,23.55,CAD,1,,GO
84-63,25.95,CAD,1,,GO
63-84,25.95,CAD,1,,GO
83-63,23.80,CAD,1,,GO
63-83,23.80,CAD,1,,GO
82-63,21.30,CAD,1,,GO
63-82,21.30,CAD,1,,GO
81-63,20.55,CAD,1,,GO
63-81,20.55,CAD,1,,GO
80-63,19.15,CAD,1,,GO
63-80,19.15,CAD,1,,GO
79-63,11.45,CAD,1,,GO
63-79,11.45,CAD,1,,GO
78-63,4.90,CAD,1,,GO
63-78,4.90,CAD,1,,GO
77-63,9.75,CAD,1,,GO
63-77,9.75,CAD,1,,GO
76-63,18.65,CAD,1,,GO
63-76,18.65,CAD,1,,GO
75-63,18.00,CAD,1,,GO
63-75,18.00,CAD,1,,GO
74-63,17.00,CAD,1,,GO
63-74,17.00,CAD,1,,GO
73-63,16.00,CAD,1,,GO
63-73,16.00,CAD,1,,GO
72-63,15.40,CAD,1,,GO
63-72,15.40,CAD,1,,GO
71-63,15.25,CAD,1,,GO
63-71,15.25,CAD,1,,GO
70-63,15.05,CAD,1,,GO
63-70,15.05,CAD,1,,GO
69-63,11.80,CAD,1,,GO
63-69,11.80,CAD,1,,GO
68-63,11.20,CAD,1,,GO
63-68,11.20,CAD,1,,GO
67-63,9.70,CAD,1,,GO
63-67,9.70,CAD,1,,GO
66-63,9.15,CAD,1,,GO
63-66,9.15,CAD,1,,GO
65-63,6.65,CAD,1,,GO
63-65,6.65,CAD,1,,GO
64-63,4.40,CAD,1,,GO
63-64,4.40,CAD,1,,GO
63-63,4.40,CAD,1,,GO
98-62,5.90,CAD,1,,GO
62-98,5.90,CAD,1,,GO
