shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3952600685753,-79.6652550052941,276,24703.17
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3889209193418,-79.704626196838,241,17176.71
fa941530-152f-410e-9643-07804fa5a9f8,44.4159409055674,-79.6535135599085,107,9595
64dcf802-d95a-4717-85c5-a9738c5e383d,44.4185964788,-79.6952824146544,124,10524.47
0459b394-1c85-4843-962b-08e01b7177d6,44.412342397429,-79.6719235462563,69,13192.55
a68b8886-0e30-41c4-a172-536b1d38dad6,44.375196923424,-79.6902810807378,104,15884.76
27e0fb60-1a2b-41b8-a712-7812a581e129,44.3452010711816,-79.670292982704,36,5390.63
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.3752112932409,-79.6986240622341,65,7130.03
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.3328494607732,-79.6956955337636,123,12906.42
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.384555,-79.706561,32,2018.71
5b1a6377-ec72-4fa3-ac81-9538e1530081,44.3602355248123,-79.6544892829544,13,2449.04
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.4004956651514,-79.6494564654008,295,26158.17
8925c012-0318-4632-8e48-1eeee6c7b0ba,44.3986338764731,-79.719067160212,29,4029.86
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3829520437272,-79.7170528305942,210,15406.14
27e0fb60-1a2b-41b8-a712-7812a581e129,44.3501848512035,-79.6642292194023,28,4457.72
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3353500934565,-79.6856107099466,70,7590.78
9567c898-6050-4bc2-a182-a81164b99a34,44.3952250861948,-79.6627636817308,79,5366.93
e0e7600d-9874-4ecb-9066-1bbfa69bcf1e,44.3517679495211,-79.6331451062159,7,518.51
c3b234d5-5f2c-45f7-9d7b-9588de46cb05,44.36201245,-79.61448897,5,1163.88
c3b234d5-5f2c-45f7-9d7b-9588de46cb05,44.3496408221445,-79.6287478706617,27,5902.03
e0e7600d-9874-4ecb-9066-1bbfa69bcf1e,44.3511194327087,-79.6313736190717,6,360.38
c3b234d5-5f2c-45f7-9d7b-9588de46cb05,44.348945125723,-79.6207564492359,37,6705.23
c3b234d5-5f2c-45f7-9d7b-9588de46cb05,44.3508356245377,-79.628120290483,49,7932.65
2e2cf699-5217-46bb-8b80-6b42b26304d2,44.32871691,-79.72534005,213,16981.41
2f3f336c-6806-4464-aaa2-84ec23033982,44.3572226211294,-79.7055103678404,102,12223.54
64dcf802-d95a-4717-85c5-a9738c5e383d,44.39395278,-79.6942707,146,14080.49
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.3742436075697,-79.6889089211875,96,9926.79
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3951632659146,-79.6641854486594,277,24788.77
af0b9846-3e97-4108-8fe1-a3764bd28503,44.3633105971402,-79.6972174762021,129,17979.74
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3995640090792,-79.6754998672342,28,2206.78
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3748766845074,-79.6890110729261,190,20058.02
669458f9-7e69-47f9-9ec7-508234e5c234,44.4135184211901,-79.6686966066788,10,183.64
a68b8886-0e30-41c4-a172-536b1d38dad6,44.3761382625185,-79.6924552138123,111,16089.72
8816892e-cd42-4495-bebd-1aef48d3dfdc,44.4159700391775,-79.6534365426558,31,1755.85
5b89860f-418c-40fe-b715-cef5bf9c5926,44.4135360467144,-79.6690537175789,371,29219.37
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.3226000262856,-79.7219796313035,184,19238.82
64dcf802-d95a-4717-85c5-a9738c5e383d,44.4097398244588,-79.7080042468744,138,12014.59
64dcf802-d95a-4717-85c5-a9738c5e383d,44.3903620177723,-79.6875199489307,11,623.25
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.40887955,-79.71010882,148,8795.33
5f624ab3-f626-4508-b918-38edd2c3535a,44.3906871363718,-79.6914237545088,30,2208.52
9877c86d-c214-4c51-9799-fed89bd8ac56,44.3305205899787,-79.688620995797,23,2028.38
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3410297868405,-79.6608912177491,31,3296.05
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.3742136011531,-79.6904054879236,48,6181.85
8816892e-cd42-4495-bebd-1aef48d3dfdc,44.4150481863817,-79.6534294122784,36,1861.95
a68b8886-0e30-41c4-a172-536b1d38dad6,44.4013740655331,-79.6861588659171,135,19749.44
4f60788c-49a7-4b70-b869-5bf2ea62e2e4,44.32269687,-79.72353994,29,4714.15
801e6d53-f399-4ced-b4c2-f357e9b4cdb6,44.390785244185,-79.6917877688382,32,3206.36
9567c898-6050-4bc2-a182-a81164b99a34,44.3407965910614,-79.662389103561,303,26193.33
0459b394-1c85-4843-962b-08e01b7177d6,44.4007465255257,-79.6964840930466,58,10686.19
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.3759596455626,-79.6893364484926,16,1401.81
8c043e7e-5249-4062-b3fd-57444d2399a0,44.3308665949623,-79.7252586320197,38,6389.04
eff477ba-b6d6-4dc5-90f4-41ac6b5acdb8,44.3962385794028,-79.7347590576957,109,6139.9
5b89860f-418c-40fe-b715-cef5bf9c5926,44.341906910091,-79.6571311319782,28,2981.68
5b862cfb-a437-425a-b508-350f21c64f55,44.3710983914792,-79.6849074771945,20,1190.31
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.3759081807367,-79.6922938262081,56,6458.33
8925c012-0318-4632-8e48-1eeee6c7b0ba,44.4122810311485,-79.6693345707258,154,10872.96
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.348398566023,-79.6698651933234,238,25353.1
9a9b5234-eb8c-4e9a-a914-d2fc3a3ad360,44.34041427,-79.71421573,101,14616.19
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.40887955,-79.71010882,127,12338.73
2e2cf699-5217-46bb-8b80-6b42b26304d2,44.3953013854107,-79.6660778855445,84,5634.41
