direction_name,shape_id,route_id,wheelchair_accessible,service_id,block_id,trip_headsign,trip_id,direction_id
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5357__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,C - Oshawa Centre Terminal,5358__401089_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5359__402004_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_402008_Timetable_-_2026-04,Ritson,535__402008_Timetable_-_2026-04,0
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,C - Oshawa Centre Terminal,5360__403007_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5361__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,C - Oshawa Centre Terminal,5362__401089_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5363__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,C - Oshawa Centre Terminal,5364__403007_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5365__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,C - Oshawa Centre Terminal,5366__401089_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5367__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,C - Oshawa Centre Terminal,5368__403007_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5369__401043_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_402003_Timetable_-_2026-04,Ritson,536__402003_Timetable_-_2026-04,0
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,C - Oshawa Centre Terminal,5370__402009_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5371__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,C - Oshawa Centre Terminal,5372__403007_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5373__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,C - Oshawa Centre Terminal,5374__402009_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5375__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,C - Oshawa Centre Terminal,5376__403007_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5377__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,C - Oshawa Centre Terminal,5378__402009_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5379__402004_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201019_Timetable_-_2026-04,Ritson,537__201019_Timetable_-_2026-04,0
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,C - Oshawa Centre Terminal,5380__403007_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5381__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,C - Oshawa Centre Terminal,5382__402009_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5383__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,C - Oshawa Centre Terminal,5384__403007_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5385__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5386__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5387__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5388__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5389__401043_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201018_Timetable_-_2026-04,Ritson,538__201018_Timetable_-_2026-04,0
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5390__402004_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,C - Oshawa Centre Terminal,5391__401043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,C - Oshawa Centre Terminal,5392__402004_Timetable_-_2026-04,1
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,B - North Campus Terminal,5393__401089_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5394__402009_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401041_Timetable_-_2026-04,B - North Campus Terminal,5395__401041_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,B - North Campus Terminal,5396__401089_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5397__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401041_Timetable_-_2026-04,B - North Campus Terminal,5398__401041_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5399__401043_Timetable_-_2026-04,0
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201016_Timetable_-_2026-04,Ritson,539__201016_Timetable_-_2026-04,0
Southbound,100.0.1046829271_Timetable_-_2026-04,403,1,Weekday_merged_94437,b_401013_Timetable_-_2026-04,Oshawa Station,53__401013_Timetable_-_2026-04,1
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5400__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401097_Timetable_-_2026-04,B - North Campus Terminal,5401__401097_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5402__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5403__402009_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401097_Timetable_-_2026-04,B - North Campus Terminal,5404__401097_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,B - North Campus Terminal,5405__401089_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5406__402009_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5407__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401041_Timetable_-_2026-04,B - North Campus Terminal,5408__401041_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,B - North Campus Terminal,5409__401089_Timetable_-_2026-04,0
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201017_Timetable_-_2026-04,Ritson,540__201017_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5410__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5411__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,B - North Campus Terminal,5412__401089_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5413__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5414__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5415__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,B - North Campus Terminal,5416__401089_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5417__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5418__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5419__401043_Timetable_-_2026-04,0
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201085_Timetable_-_2026-04,Ritson,541__201085_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401089_Timetable_-_2026-04,B - North Campus Terminal,5420__401089_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5421__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5422__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5423__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5424__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5425__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5426__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5427__402009_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5428__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5429__403007_Timetable_-_2026-04,0
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201019_Timetable_-_2026-04,Ritson,542__201019_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5430__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5431__402009_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5432__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5433__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5434__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5435__402009_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5436__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5437__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5438__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5439__402009_Timetable_-_2026-04,0
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201018_Timetable_-_2026-04,Ritson,543__201018_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5440__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_403007_Timetable_-_2026-04,B - North Campus Terminal,5441__403007_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5442__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402009_Timetable_-_2026-04,B - North Campus Terminal,5443__402009_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5444__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5445__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5446__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5447__401043_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_402004_Timetable_-_2026-04,B - North Campus Terminal,5448__402004_Timetable_-_2026-04,0
Northbound,100.0.22739591313_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401043_Timetable_-_2026-04,B - North Campus Terminal,5449__401043_Timetable_-_2026-04,0
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201016_Timetable_-_2026-04,Ritson,544__201016_Timetable_-_2026-04,0
Southbound,100.0.2273959134_Timetable_-_2026-04,901,1,Weekday_merged_94437,b_401050_Timetable_-_2026-04,A - Lakeview Park,5450__401050_Timetable_-_2026-04,1
Southbound,100.0.2273959134_Timetable_-_2026-04,901,1,Overnight_merged_94436,b_491001_Timetable_-_2026-04,A - Lakeview Park,5451__491001_Timetable_-_2026-04,1
Southbound,100.0.2273959134_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463009_Timetable_-_2026-04,A - Lakeview Park,5452__463009_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461026_Timetable_-_2026-04,A - Lakeview Park,5453__461026_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463012_Timetable_-_2026-04,A - Lakeview Park,5454__463012_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463011_Timetable_-_2026-04,A - Lakeview Park,5455__463011_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463009_Timetable_-_2026-04,A - Lakeview Park,5456__463009_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463012_Timetable_-_2026-04,A - Lakeview Park,5457__463012_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463011_Timetable_-_2026-04,A - Lakeview Park,5458__463011_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463009_Timetable_-_2026-04,A - Lakeview Park,5459__463009_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201017_Timetable_-_2026-04,Ritson,545__201017_Timetable_-_2026-04,0
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_462001_Timetable_-_2026-04,A - Lakeview Park,5460__462001_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463008_Timetable_-_2026-04,A - Lakeview Park,5461__463008_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461041_Timetable_-_2026-04,A - Lakeview Park,5462__461041_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461037_Timetable_-_2026-04,A - Lakeview Park,5463__461037_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_462001_Timetable_-_2026-04,A - Lakeview Park,5464__462001_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463011_Timetable_-_2026-04,A - Lakeview Park,5465__463011_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461047_Timetable_-_2026-04,A - Lakeview Park,5466__461047_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461042_Timetable_-_2026-04,A - Lakeview Park,5467__461042_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461038_Timetable_-_2026-04,A - Lakeview Park,5468__461038_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461035_Timetable_-_2026-04,A - Lakeview Park,5469__461035_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201014_Timetable_-_2026-04,Ritson,546__201014_Timetable_-_2026-04,0
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461042_Timetable_-_2026-04,A - Lakeview Park,5470__461042_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461038_Timetable_-_2026-04,A - Lakeview Park,5471__461038_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463007_Timetable_-_2026-04,A - Lakeview Park,5472__463007_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461040_Timetable_-_2026-04,A - Lakeview Park,5473__461040_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461038_Timetable_-_2026-04,A - Lakeview Park,5474__461038_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461045_Timetable_-_2026-04,A - Lakeview Park,5475__461045_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461040_Timetable_-_2026-04,A - Lakeview Park,5476__461040_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461047_Timetable_-_2026-04,A - Lakeview Park,5477__461047_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461043_Timetable_-_2026-04,A - Lakeview Park,5478__461043_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461045_Timetable_-_2026-04,A - Lakeview Park,5479__461045_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_201019_Timetable_-_2026-04,Ritson,547__201019_Timetable_-_2026-04,0
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461034_Timetable_-_2026-04,A - Lakeview Park,5480__461034_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461044_Timetable_-_2026-04,A - Lakeview Park,5481__461044_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461043_Timetable_-_2026-04,A - Lakeview Park,5482__461043_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461045_Timetable_-_2026-04,A - Lakeview Park,5483__461045_Timetable_-_2026-04,1
Southbound,100.0.2273959138_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461034_Timetable_-_2026-04,A - Lakeview Park,5484__461034_Timetable_-_2026-04,1
Southbound,100.0.2273959132_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461043_Timetable_-_2026-04,A - Lakeview Park,5485__461043_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463009_Timetable_-_2026-04,C - Oshawa Centre Terminal,5486__463009_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461026_Timetable_-_2026-04,C - Oshawa Centre Terminal,5487__461026_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_462001_Timetable_-_2026-04,C - Oshawa Centre Terminal,5488__462001_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461026_Timetable_-_2026-04,C - Oshawa Centre Terminal,5489__461026_Timetable_-_2026-04,1
Eastbound,100.0.1952650224_Timetable_-_2026-04,900,1,Weekday_merged_94437,b_402003_Timetable_-_2026-04,Ritson,548__402003_Timetable_-_2026-04,0
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_462001_Timetable_-_2026-04,C - Oshawa Centre Terminal,5490__462001_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463012_Timetable_-_2026-04,C - Oshawa Centre Terminal,5491__463012_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463011_Timetable_-_2026-04,C - Oshawa Centre Terminal,5492__463011_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463009_Timetable_-_2026-04,C - Oshawa Centre Terminal,5493__463009_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_462001_Timetable_-_2026-04,C - Oshawa Centre Terminal,5494__462001_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_463008_Timetable_-_2026-04,C - Oshawa Centre Terminal,5495__463008_Timetable_-_2026-04,1
Southbound,100.0.22739591314_Timetable_-_2026-04,901,1,SatSun_merged_94438,b_461041_Timetable_-_2026-04,C - Oshawa Centre Terminal,5496__461041_Timetable_-_2026-04,1
